cancellation_id,booking_id,cancelled_at,reason,cancelled_by,refund_amount,refund_status,days_before_pickup
f9cd8818-d0ac-4a5b-a911-f9493634868d,BKG0013860,2025-01-02 09:45:10,preco_alto,customer,810.84,processed,51
a5edf4ca-7192-4868-8c68-f7089a5c2408,BKG0017340,2024-12-03 23:12:06,duplicidade,system,356.16,,62
52fb32da-abb3-45df-8bf8-ea4bd69a10ac,BKG0008670,2024-11-22 09:22:37,erro_usuario,system,598.01,denied,38
52037d52-7404-4638-8cb7-614b7e38dc07,BKG0010409,2025-01-22 07:36:20,cliente_desistiu,partner,724.75,denied,79
6823a329-d042-4fea-93f2-ba62e8c9e329,BKG0014935,2025-03-18 00:34:19,preco_alto,system,1043.05,pending,6
cf0f9631-bb57-42d2-9eda-969593a907bd,BKG0001537,2024-11-24 17:24:47,erro_usuario,admin,87.67,processed,3
dfdbbb58-b893-4d68-8f79-8156ff7d7b54,BKG0010622,2025-01-16 11:52:54,preco_alto,,,denied,40
bedf0c63-18a0-43c8-95f9-8ca9cffd7d35,BKG0013098,2024-10-05 04:44:13,cliente_desistiu,,1142.47,pending,1
3d0e8638-b5a0-4a8a-b3c5-90437e7bc6da,BKG0017492,2024-10-09 15:49:00,fraude_detectada,,215.95,processed,71
1623a4f7-d7ac-4fe8-948f-99ffd053c969,BKG0012085,2025-01-03 05:47:15,cliente_desistiu,,831.87,denied,32
faae82f0-d9a7-40b7-b3e5-8a7670c1c64d,BKG0015679,2024-11-28 02:09:02,parceiro_sem_veiculo,admin,534.38,processed,0
5c3b30c1-d420-4813-9ef4-a09d1842fd43,BKG0015373,2024-11-09 17:24:47,cliente_desistiu,customer,888.77,denied,43
0b020871-9eb0-4935-99a5-587e05b06c54,BKG0006806,2024-12-19 17:51:08,duplicidade,partner,393.18,processed,73
ced768d8-37f5-429c-a558-a25f35585be8,BKG0011048,2025-02-01 11:07:50,preco_alto,customer,202.14,pending,21
83396711-ddec-42ce-9c90-3c4d4c47fdf0,BKG0002989,2024-10-11 19:02:16,duplicidade,,538.28,pending,74
cbfa5a4b-eb75-48ba-9ef8-b03ff45c1d27,BKG0003610,2024-12-18 00:12:18,,admin,1399.3,denied,84
02796854-02ad-4603-b7b9-b7ae74c6793f,BKG0014216,2025-03-10 22:30:10,preco_alto,customer,677.16,processed,33
c285db34-96e1-4ce0-a87e-380f5830d816,BKG0002974,2025-02-21 00:03:32,erro_usuario,customer,630.05,pending,34
5def05ae-d207-4408-8165-99a1c4918405,BKG0017568,2025-03-09 08:16:30,,partner,603.71,denied,5
e765251b-24c4-4cc0-8d1b-7e8f5777da9a,BKG0006614,2025-02-08 07:51:52,preco_alto,system,1328.8,denied,13
d1829715-4c99-448b-bd64-e21b14dcaf88,BKG0017318,2024-12-25 23:03:00,outro,,56.73,denied,34
64aca06c-f331-4941-88f3-37131888a6c2,BKG0005140,2024-12-16 18:26:07,voo_cancelado,,520.82,,56
fd7fa1cb-da29-4c08-8fc3-e784aada4f16,BKG0008801,2025-02-05 18:38:59,preco_alto,,146.27,,74
a02eacb8-52ff-46a8-87ac-a2664208c374,BKG0011621,2024-11-17 21:33:37,erro_usuario,admin,837.55,,18
9b94a795-3dd0-4959-bfa3-c381cd3a32ee,BKG0002814,2024-11-26 15:54:36,voo_cancelado,,836.6,processed,30
e39ccad0-a601-4b86-9451-02dfb1c2d9c3,BKG0007861,2024-10-04 14:58:04,duplicidade,system,973.9,denied,29
099792ba-d09c-49cc-a78b-0420f19dc85c,BKG0005132,2025-02-19 18:53:03,,,379.45,,77
71a0de27-5269-4c49-919d-de7fcedc782e,BKG0015203,2024-12-15 19:40:50,,admin,419.45,denied,63
eac2c929-bd2a-4b01-8cfc-351bdc08bcaa,BKG0002077,2024-12-01 12:38:59,preco_alto,system,714.7,,36
672b6a52-1f77-45a6-84d5-777e17dbe0a3,BKG0011748,2024-12-23 22:28:32,,system,1449.67,pending,47
5a92d4a0-324e-48c5-97c5-9707682e2527,BKG0001549,2025-02-07 09:31:01,duplicidade,partner,746.38,processed,4
0f2a9f4f-337b-4a2f-95ac-f01458a633fa,BKG0015537,2024-12-08 18:19:30,erro_usuario,,1341.56,,73
e8916717-eecb-47ea-a60b-42ea0fbe8979,BKG0011663,2024-12-19 10:28:08,,system,,denied,87
b0e8ca2c-4317-44a1-9b8a-c86431343323,BKG0010767,2025-01-04 17:06:44,erro_usuario,partner,1232.34,pending,68
7b7f4c05-5fea-417d-af8f-ea8718b31c1f,BKG0005435,2024-10-28 04:01:58,erro_usuario,system,525.73,processed,73
c4b88feb-3470-40c7-88aa-0c5e959251ab,BKG0016717,2024-11-21 04:40:41,cliente_desistiu,system,1399.82,processed,29
de971ca2-8718-4a96-8872-9924c51f1a35,BKG0009009,2024-11-24 17:10:16,erro_usuario,system,461.75,pending,71
9049fa1d-7479-413e-8046-51fb1814bf3f,BKG0008970,2025-03-14 17:47:54,voo_cancelado,customer,,,8
221a6501-a92b-4e32-94a2-793bfcde9cfd,BKG0001694,2024-12-01 09:54:53,outro,admin,661.87,,1
92fa763a-9031-4546-8e7a-e72512ad7f20,BKG0001928,2024-11-09 16:58:04,fraude_detectada,partner,688.32,,78
b59821ae-378b-4c8c-8d74-e6981a25e2d0,BKG0002304,2024-11-18 22:18:37,outro,customer,239.8,processed,63
3343cae9-8283-42bc-bd68-92a83fa2af45,BKG0008606,2024-12-08 15:53:39,voo_cancelado,admin,628.67,processed,75
ae65e446-72f6-4164-8ec0-0da13941b554,BKG0010937,2025-03-29 12:50:47,erro_usuario,,510.36,pending,39
2a30ec0b-2217-4f1c-8d2a-336809646d3b,BKG0007201,2024-12-14 06:16:59,outro,partner,971.17,,56
7120aa82-7653-4a68-a9d8-ca90712afd25,BKG0005488,2024-11-22 13:39:51,,customer,1307.08,,72
928b43f9-fa72-45ce-9ab9-c774bec2b2d9,BKG0009868,2024-10-08 23:21:31,parceiro_sem_veiculo,admin,1008.57,,25
6c12088c-7f0b-4862-bc69-49dc2ab69add,BKG0003487,2024-10-17 22:29:40,outro,customer,1352.11,denied,18
913029c2-7111-4fa8-ac3c-2022befeabd1,BKG0005336,2025-01-06 08:10:44,outro,partner,1240.21,pending,27
17ad7bdb-ca07-4fba-94ec-b4eb236c7542,BKG0014094,2024-11-21 06:26:46,cliente_desistiu,system,1306.02,denied,27
bfbeffc9-0a8e-4d1a-a24a-199143f90421,BKG0006269,2024-11-18 06:00:28,cliente_desistiu,admin,1354.52,denied,5
f086aeff-ef80-41de-8aec-3e549dc36573,BKG0004191,2025-02-25 16:13:37,parceiro_sem_veiculo,partner,1010.26,,89
ffca9b4c-49b3-4d58-8e2c-7bd5ece90572,BKG0000599,2024-11-25 01:35:42,erro_usuario,admin,830.75,,36
49753424-9d14-404e-8104-7241dc3f9568,BKG0002915,2025-02-23 04:02:39,,partner,822.74,denied,32
342d2b92-9914-465c-ad83-3c9b311bdf1e,BKG0003229,2024-10-09 12:33:46,,customer,,,61
674b59b4-02de-4c48-a68c-f982cce4df1c,BKG0002731,2024-11-03 14:07:03,outro,partner,451.01,pending,83
159c8cab-5c35-4f9c-a7dd-a8dbee77f856,BKG0012201,2024-10-07 20:40:49,duplicidade,,262.08,processed,63
a02a85d2-f6f9-47de-8493-a54f4c1b72a5,BKG0007800,2025-02-20 14:18:49,fraude_detectada,admin,1467.0,denied,
221debe8-424e-43d6-8a1b-6afce17adbde,BKG0016555,2024-10-30 20:50:03,voo_cancelado,partner,1090.81,pending,47
fe09ab17-5b23-46fc-9f3f-eb38c28b6e44,BKG0004940,2024-12-17 03:34:40,,partner,1369.25,,89
0ec16a8e-0d28-425c-832d-7c82f8bc70fa,BKG0013371,2025-03-13 09:01:16,voo_cancelado,partner,381.75,denied,11
2fc68f71-5f58-453e-b54c-4107c379974b,BKG0013240,2025-02-16 06:38:17,,partner,306.72,,82
5492382c-70bf-42b5-a25d-bfbafc6114de,BKG0004347,2024-10-07 09:46:13,outro,system,729.67,denied,76
b8464c1f-8530-4e50-8c4b-2500bcde75ef,BKG0005462,2024-12-02 19:53:27,,system,966.82,,52
b28f5a1c-029c-4c40-a953-e53da1b92cea,BKG0009198,2024-12-14 19:53:38,duplicidade,,1134.26,,1
7edadb95-6140-42c2-a567-59174c248244,BKG0015653,2024-10-01 12:23:02,outro,admin,887.87,pending,49
355989e3-65ff-4e64-baab-19b7fcd1a852,BKG0015113,2025-02-14 04:17:42,outro,system,143.2,processed,56
24808778-34de-4bec-8f42-2f996738c334,BKG0009733,2025-01-03 04:20:56,,admin,1462.95,processed,43
6fb93210-bc50-46ba-8271-c25c031f6608,BKG0008115,2025-03-29 14:23:30,preco_alto,customer,690.13,denied,59
470d961c-9e8c-4cae-beae-2240f9503e1b,BKG0003858,2024-11-04 00:31:07,duplicidade,partner,769.44,processed,62
87e91a16-32d3-41ac-a5c9-979529815383,BKG0002851,2025-02-09 16:37:20,outro,,,pending,12
8875b962-028a-4cec-9d1f-610368f46b5c,BKG0012223,2024-11-12 09:52:45,erro_usuario,system,351.48,denied,71
993deff4-7810-4e19-94c8-cb7103c0e867,BKG0008596,2024-11-20 19:07:28,cliente_desistiu,,1101.77,processed,46
93bda9f2-9651-473d-8a07-b578865cc56f,BKG0005221,2025-02-14 10:58:13,cliente_desistiu,system,1359.92,,1
cfcdcbe2-5caa-46df-ba78-df6bd16af5f3,BKG0005098,2024-11-27 17:53:21,voo_cancelado,customer,1446.86,,35
7322b3b6-5eff-4687-81b4-b0fd34f7ab23,BKG0011650,2024-10-30 21:49:27,voo_cancelado,system,1078.62,denied,77
14ac1470-0b29-4a5b-870a-0e6e131f6b9a,BKG0013847,2024-11-07 22:07:00,parceiro_sem_veiculo,system,1446.96,pending,14
484e49b6-fc68-47d4-92cb-70c2d0e961b3,BKG0007420,2024-10-13 20:20:42,voo_cancelado,,1469.24,pending,56
e462fc58-6e34-467c-a7d5-729fa20b6725,BKG0015157,2025-03-10 20:38:26,voo_cancelado,customer,487.45,denied,75
69117454-88aa-48a3-ae06-11e581f0f800,BKG0016417,2025-03-09 15:31:15,preco_alto,,309.82,processed,32
89b5d053-2458-46c8-8b5e-1120339c391d,BKG0006244,2025-02-09 16:08:31,voo_cancelado,customer,733.86,denied,71
16f8afb9-4871-4857-b975-7fdf53de8e24,BKG0006979,2025-03-20 05:24:32,,admin,,denied,5
80ad834c-7391-4b66-86ee-4dd927d36960,BKG0008872,2024-10-03 14:22:45,fraude_detectada,,,pending,36
ef4a9759-267f-41ca-9c1a-3f51d8ec8a59,BKG0001129,2025-01-13 06:03:31,duplicidade,system,20.68,denied,81
c953a9ec-dc1c-4188-bd72-e287b5937cb9,BKG0009918,2025-02-03 06:50:42,,,1473.46,denied,32
68b2bc14-6092-414b-b1a5-1bf629682f90,BKG0003688,2025-02-08 10:18:42,parceiro_sem_veiculo,admin,282.21,,78
a9fa94fd-77a8-4dbd-8fbb-3692432f631f,BKG0006919,2025-01-21 15:36:25,voo_cancelado,admin,126.24,denied,-1
8814e05d-5709-4622-88a7-186e96e6723e,BKG0015780,2024-12-12 21:34:03,cliente_desistiu,system,1212.98,,42
f8f3c9e0-d725-4242-b508-af1458aa85f9,BKG0007372,2025-02-08 02:10:19,erro_usuario,system,386.24,denied,0
2b185e0f-7ed3-472d-9c08-e5b2913f5471,BKG0001975,2025-03-04 19:12:00,fraude_detectada,customer,744.48,pending,54
a7bdb172-afdd-468a-b90d-93244b92dc2d,BKG0010855,2024-12-07 05:10:42,erro_usuario,admin,15.17,,64
642587b8-84e4-4e5a-9cd5-ce93dbdfaee2,BKG0010286,2024-10-06 08:35:12,erro_usuario,,687.7,denied,56
07cf828b-e62d-4fb8-9aa9-bd23b9dc0e2a,BKG0014402,2025-03-04 08:14:48,,admin,722.28,,7
144849e9-cbca-4699-bff3-d9d24bb04e5f,BKG0015107,2025-03-06 23:41:59,cliente_desistiu,system,431.71,processed,73
911892f3-10c7-446a-a38a-974b34868c5e,BKG0006322,2024-12-14 16:23:38,cliente_desistiu,admin,466.98,pending,10
cad45da9-d190-4e34-b25c-0d4842692c1f,BKG0010685,2025-01-22 03:15:50,voo_cancelado,partner,855.34,processed,7
12b744ee-b741-4b17-b8f0-b31e9dbf7bce,BKG0017629,2025-02-12 19:49:41,fraude_detectada,,1269.19,processed,19
c4e0a5b8-ed79-4e40-a5aa-e84f2ddcca53,BKG0011529,2025-01-29 07:25:02,,partner,639.98,,53
161dc5b0-c8ba-48d0-a995-299158d9d862,BKG0013570,2024-10-01 08:14:11,duplicidade,partner,173.22,processed,41
b83f752e-ad05-49b6-b813-3ce9438e0420,BKG0004107,2025-01-11 20:53:58,preco_alto,customer,4.46,processed,13
d3f2131e-0f52-44c7-9387-fcd34e5b84a8,BKG0010215,2024-11-10 12:52:52,duplicidade,customer,1335.28,,41
82a35c29-c0d5-4661-bb73-571d969ca8a7,BKG0001296,2025-01-23 14:19:36,duplicidade,,,processed,10
264e9f9f-f78b-415b-b30a-e8d7369c53d7,BKG0008098,2025-02-12 11:36:38,fraude_detectada,admin,710.19,denied,87
e9132f9e-bded-4f20-961c-0b0e554d19f6,BKG0007513,2025-02-04 12:48:48,duplicidade,system,1253.95,denied,13
67e1ba9e-7eb9-4544-a52e-64c712a57cac,BKG0004278,2024-11-05 10:43:08,duplicidade,customer,675.84,,34
a090a48c-e7fe-4fe0-9d90-3ae67fa4db53,BKG0007117,2025-01-16 09:44:05,cliente_desistiu,admin,272.22,denied,54
1b11741f-f9ce-4c14-b862-961f18c8e61f,BKG0014433,2025-03-14 15:38:04,preco_alto,system,297.97,denied,29
a1e76d10-e081-446f-972a-88285105b145,BKG0009428,2024-10-29 05:27:05,fraude_detectada,,443.32,pending,9
2501c073-f739-4db9-a998-3fbb1218a40b,BKG0017612,2025-03-27 16:17:46,cliente_desistiu,customer,1247.43,denied,47
7ed2e330-f786-4b29-a00f-d6147c734fb0,BKG0010684,2024-11-06 01:19:51,fraude_detectada,,1002.19,processed,57
167a59f4-6179-4854-a50e-da34a0245320,BKG0009616,2025-01-06 02:35:00,outro,partner,729.45,pending,24
05c21104-9435-4ff6-af5c-00a820b70931,BKG0014711,2025-02-24 08:35:09,erro_usuario,admin,1105.91,pending,2
e2580d9c-a16a-42d7-9d38-0c26910d1951,BKG0016266,2024-11-10 23:16:14,parceiro_sem_veiculo,customer,1430.34,,15
7f8729ee-18e9-4bfa-b5ed-4be049ec6921,BKG0003679,2025-03-26 14:30:44,preco_alto,admin,,pending,60
83c25174-0e64-4fb8-9bf8-c362e9cce697,BKG0015843,2024-11-21 06:57:26,parceiro_sem_veiculo,customer,,denied,19
18fb6dac-05ef-4c83-b8b1-dd3b1472baaf,BKG0017720,2024-11-06 10:45:49,cliente_desistiu,customer,571.78,processed,4
ab1a0545-e229-40bf-a61c-754785cdd30c,BKG0006924,2025-02-08 17:00:00,,partner,634.15,,90
9d7ec50f-a7a3-4c91-bdac-d2cfa594731e,BKG0007701,2025-03-13 06:48:41,outro,,,pending,-2
d7a8011c-152d-4cb0-84ce-bd1bf67c0e1c,BKG0001525,2025-01-11 01:33:37,duplicidade,,1126.4,denied,38
1148d9be-b710-4064-b1d0-ead4c9034d07,BKG0017785,2025-03-10 17:08:50,parceiro_sem_veiculo,,449.22,pending,52
428a8c48-48b4-4137-908b-7723f407c3fd,BKG0016560,2024-10-26 23:55:45,voo_cancelado,,658.83,pending,6
bd4c74fd-7888-410f-92d9-26fcc1e4f95f,BKG0006507,2024-12-27 00:55:09,,system,1060.77,processed,5
f246a42e-a043-4a31-aa5b-1ce6dc52e21a,BKG0013403,2024-10-07 03:46:22,parceiro_sem_veiculo,system,471.6,processed,18
0877265b-0ca1-4693-ae81-3a2da71bd14a,BKG0009509,2025-01-27 05:02:30,erro_usuario,admin,1227.64,pending,31
42a72b2e-b6e3-4026-8352-e38586d25040,BKG0014133,2025-03-18 08:15:29,,customer,804.35,processed,7
b211763c-bf80-4030-95c8-27a96ecc1a0b,BKG0009966,2024-10-19 09:54:05,,customer,513.95,processed,56
8198ebf0-3380-444d-9b89-dc5f721b4956,BKG0006177,2024-10-08 06:56:58,parceiro_sem_veiculo,partner,639.59,,4
96f2cbb0-37e9-4650-bc14-fe5e975e305a,BKG0004334,2025-01-05 08:58:39,voo_cancelado,admin,229.08,,38
07c47e8a-617b-4c7b-b892-965f094da127,BKG0011036,2025-01-26 06:39:43,erro_usuario,customer,628.81,pending,4
fba60ece-6896-4488-81d2-3484dc23acfd,BKG0002552,2024-12-04 06:00:35,voo_cancelado,system,323.03,processed,60
83fa12c5-411c-4ac3-8019-ac24106b1225,BKG0012562,2024-10-16 13:41:14,duplicidade,customer,1356.42,denied,68
423d2bfb-8bdc-4da8-b6df-954bda3083c3,BKG0007702,2025-03-03 21:59:09,fraude_detectada,admin,1063.48,processed,25
48c6922b-424b-40ba-acf5-331a4a22ad37,BKG0004408,2024-11-28 12:21:34,voo_cancelado,admin,261.24,,39
fad3c1f2-7827-48d3-b311-34ddf55d7f77,BKG0010138,2024-11-10 04:58:17,voo_cancelado,partner,703.88,pending,43
bc357222-4baa-4428-92b6-a0d0bf542d46,BKG0007833,2024-11-06 20:06:31,fraude_detectada,admin,724.19,denied,
9cbb2ae3-8b8c-433f-b35f-710bb1b8dd02,BKG0008334,2024-10-25 18:37:58,voo_cancelado,,1313.18,,50
79fd7835-bccf-41b8-b20d-781cbc5a5262,BKG0006871,2024-10-16 10:10:00,preco_alto,admin,599.21,pending,16
374a0bac-9899-46ef-9c75-10733b78d23a,BKG0011587,2024-12-09 15:17:51,erro_usuario,,1035.0,,72
b3ed07f7-d164-49f1-8295-626736df0c8b,BKG0012993,2024-10-22 21:02:55,outro,admin,,denied,3
59ca2009-7f2a-4d38-89cf-04b6e8632af4,BKG0001684,2025-02-16 17:08:11,duplicidade,system,974.57,denied,77
b4339db0-0b46-403a-90a5-df9ba4b04a9a,BKG0004534,2025-01-24 09:24:17,parceiro_sem_veiculo,admin,78.43,,90
e3c13d90-0c25-4fe3-b62b-04c00bd5b855,BKG0012109,2024-12-15 10:47:58,duplicidade,system,176.22,denied,51
64924e14-8742-42cf-9e36-76fa003a81bd,BKG0010006,2024-12-15 21:10:50,,,1391.4,denied,85
bdb5ff5b-3ae4-489e-9e19-2609e900a096,BKG0001731,2024-10-08 11:20:49,,system,1141.89,,88
52270bb7-9fb8-435f-bf7d-89acd90919a1,BKG0005664,2025-02-27 02:30:20,parceiro_sem_veiculo,partner,869.1,,62
00efc1b7-fc16-4ea8-8680-5cd67cc49eda,BKG0003870,2024-10-13 03:42:35,,,1396.97,denied,69
eed297ee-0f8a-475b-94cf-d8538af94bbd,BKG0017972,2024-10-13 05:37:46,voo_cancelado,,1300.06,,29
9a758d81-6b04-4a2e-b4db-402fb541ddca,BKG0010373,2024-12-25 14:57:13,outro,system,924.3,,26
f06f5aa2-4935-4777-8c17-b155ed6a5d76,BKG0003815,2025-01-24 08:19:30,parceiro_sem_veiculo,partner,554.34,pending,50
81359507-6b79-4974-b902-0a9766cd3919,BKG0001247,2024-11-04 10:50:17,cliente_desistiu,,1272.47,,69
cd24769e-ae1b-4f05-96e5-5e562b96e430,BKG0007606,2024-12-31 17:11:30,preco_alto,customer,767.06,pending,63
c7722869-dfdc-4d37-a009-8f528ad59370,BKG0016184,2025-03-26 20:43:32,duplicidade,system,1269.23,pending,
f4171daa-95bc-45cc-806a-6d9b73fb987b,BKG0013326,2024-12-02 01:00:33,duplicidade,,346.58,,17
b6dbf3ef-c2a9-4d9e-b6a4-f08e5aab461a,BKG0016430,2024-12-16 18:37:28,fraude_detectada,system,267.12,,1
4d5e00d9-3809-4dcb-b2b2-d38cfbbde376,BKG0013578,2025-03-03 10:33:44,voo_cancelado,,1398.47,processed,78
6cf0f211-f246-4c48-810e-3e9b9fc19155,BKG0006915,2025-01-07 11:15:16,,partner,975.65,denied,12
5102b72e-efa6-482a-908d-f796e4a3b469,BKG0008920,2024-12-18 15:51:10,voo_cancelado,partner,693.18,pending,7
7ae61be9-5063-411a-bb52-2313262d1919,BKG0007304,2025-01-26 21:45:40,,customer,1415.46,pending,40
9f472882-02a4-4347-9e7c-699709bcf54c,BKG0010105,2024-12-27 09:04:29,duplicidade,system,190.86,processed,84
a9598c00-462a-4053-8e9d-fb134f46d701,BKG0001857,2024-10-13 23:07:02,outro,customer,1280.1,pending,65
e72d21c3-733a-43fe-b412-4a62456e9f2e,BKG0014819,2025-02-04 07:39:13,preco_alto,customer,,pending,32
cf703d14-6b3d-440e-9611-950b294d0c8a,BKG0005879,2025-01-27 13:21:49,outro,,,,85
1359371c-9f8a-4a2b-aefd-1551ef4f167a,BKG0000351,2025-03-04 18:15:41,cliente_desistiu,customer,438.61,,87
006521e4-f895-4e38-913f-b4604ea01beb,BKG0008844,2025-01-01 15:01:19,preco_alto,system,,processed,26
936ec23a-13d5-4dd1-9942-6ec9f8b49f08,BKG0000678,2025-03-16 06:45:08,voo_cancelado,customer,422.78,,51
d24ef258-292f-4cfb-a82c-b69a6bd1baa6,BKG0016315,2025-01-13 18:10:25,duplicidade,customer,765.81,,28
b6a445a3-7682-4463-b374-5e6f686853d6,BKG0002838,2024-12-11 08:51:06,preco_alto,admin,261.13,processed,43
e932c9cf-efc6-428d-88ba-d1e3e7c70bf7,BKG0000941,2024-11-18 23:30:14,parceiro_sem_veiculo,partner,908.09,processed,80
e5c4b895-3821-4b44-b72a-c71e559caa52,BKG0014412,2024-10-29 04:06:20,fraude_detectada,system,,,73
dac36a8b-2784-4a77-b20c-5493e149528d,BKG0009623,2024-12-31 17:20:25,preco_alto,,1434.34,,60
e4d3f5ec-3a3d-445c-96e5-176f416714ff,BKG0004328,2025-01-05 04:48:47,duplicidade,customer,589.79,processed,83
933f2458-2af7-4b5b-b9de-7dce7dde9dd9,BKG0003303,2025-03-15 17:17:55,preco_alto,admin,1270.79,,74
25de58c9-1068-47a8-b251-c99ca3674857,BKG0008825,2024-12-19 12:19:50,duplicidade,admin,734.05,processed,80
46a55688-ad8d-4afe-9cc1-7c96ab4719b4,BKG0010052,2024-11-30 04:38:31,duplicidade,partner,,processed,54
4d4596f7-3fc3-4a5f-ab9a-4058c4cd2ba0,BKG0013084,2024-11-07 21:17:01,parceiro_sem_veiculo,partner,1497.21,processed,53
08231f3f-30db-4370-a86f-620c8288f10d,BKG0000453,2024-12-01 22:43:41,fraude_detectada,partner,212.01,processed,63
a9352c3b-b6a5-4e65-9237-ef0cca686c4b,BKG0005421,2024-11-13 07:13:48,,partner,,pending,60
e87e2800-1ef2-4b2a-985f-e3907b15ef1e,BKG0008624,2024-10-03 14:41:15,,,,,56
3648840e-91e5-4883-a71b-dda4fe5f316c,BKG0009075,2024-12-08 12:55:09,preco_alto,admin,970.63,pending,1
bd3d3ccf-003d-480c-9699-3334af5b55c6,BKG0013666,2025-01-07 00:16:35,erro_usuario,partner,747.88,,-1
d0e8fec3-7455-4574-b5e5-286a47112600,BKG0008198,2024-10-29 03:05:27,parceiro_sem_veiculo,system,378.99,,62
bd055b5e-78c3-4c9d-a7e5-3a2993ea4261,BKG0015883,2025-03-24 05:59:17,voo_cancelado,partner,626.07,processed,34
280b1ea9-7f7b-447c-97ee-cbcd6dd2f189,BKG0005466,2025-02-22 21:45:05,erro_usuario,,1425.33,pending,46
f12e4935-d6c1-4244-abc5-bfa7c228170c,BKG0015911,2024-10-17 07:25:09,outro,customer,698.42,,-2
60088106-9768-4c51-8f99-7dd1b2de2638,BKG0016900,2024-11-21 09:17:26,parceiro_sem_veiculo,customer,41.31,,71
b5d58e5c-37c6-4603-9b46-344660be1d4d,BKG0007797,2025-02-23 20:07:41,fraude_detectada,customer,214.52,,7
f7916530-e542-49c0-9162-e491e3316a54,BKG0007619,2025-02-28 20:28:37,parceiro_sem_veiculo,partner,538.7,denied,64
c0e9460c-c362-4182-91dc-7b0153f19053,BKG0003855,2024-12-05 17:06:54,,partner,1198.88,processed,13
f06f4742-9516-4964-bf9c-c7005d242c27,BKG0011805,2025-03-27 20:44:53,preco_alto,,156.08,,35
7710394e-5198-4159-8718-ec86eb91b692,BKG0007653,2024-12-01 14:34:30,preco_alto,system,894.2,pending,3
b0615167-91d4-4cfc-be7d-2a81c7c9efe6,BKG0005680,2024-12-02 13:00:49,preco_alto,,1140.95,pending,70
eb20d1af-199d-47e2-b7cb-fa26389b158c,BKG0017496,2025-03-05 16:21:46,outro,admin,398.89,pending,
361bd87a-49c2-4caa-9249-c029a0c67d14,BKG0015388,2024-12-05 02:53:58,voo_cancelado,,547.9,processed,-1
d81d3e24-f396-4835-b08e-fc2f1e5dd070,BKG0008140,2024-12-28 19:17:18,preco_alto,admin,,processed,45
f8d96cd8-8967-415d-96d1-862b62365806,BKG0006050,2025-03-22 07:45:45,duplicidade,system,1387.2,denied,5
8257e13d-3b3f-4a7b-b519-aaa93864f2ac,BKG0002840,2024-12-22 01:24:57,duplicidade,admin,280.28,denied,69
46104812-9823-49f8-ba75-64d6d34c6ba9,BKG0013530,2024-10-24 20:58:42,,customer,185.05,,12
6f521a4a-550d-46dc-9fd2-c2496e1a4691,BKG0006776,2024-12-02 09:11:30,erro_usuario,customer,119.09,denied,86
356de20a-fd62-417e-9c8e-07c178677ad0,BKG0004922,2024-10-23 03:59:13,parceiro_sem_veiculo,partner,1441.96,pending,79
9384f683-c301-43b6-a461-d68b26212f54,BKG0017713,2024-11-15 08:10:33,erro_usuario,customer,940.43,pending,24
9015516c-398f-41d0-8ae0-cb36d30eea40,BKG0017023,2025-01-04 15:37:21,fraude_detectada,system,853.45,,58
6d53c281-b916-4fb4-ad8a-4ce320b7b2c2,BKG0001496,2024-11-16 05:39:16,fraude_detectada,admin,93.75,,9
1bfc2fd6-c0fd-427b-8352-576c41048a8c,BKG0000423,2024-12-25 05:32:21,outro,customer,1132.29,processed,69
3523b396-6d8b-4eef-b188-f7609e037d72,BKG0009756,2024-12-08 08:03:43,preco_alto,system,,pending,34
516df675-ff15-4e6a-a415-9726631e898b,BKG0004195,2024-10-08 11:49:25,erro_usuario,admin,495.78,processed,23
f1ac3f7c-391d-4fef-9f12-99b798eabff9,BKG0008887,2025-01-26 06:11:24,parceiro_sem_veiculo,system,1014.8,processed,70
0fa283f4-d344-4e74-9c3e-c72eb5c857dc,BKG0016898,2025-01-14 15:41:21,preco_alto,customer,182.1,,20
bc3b0b08-eb40-4c1b-8ef4-268bb6faae62,BKG0011275,2025-03-15 02:37:36,fraude_detectada,customer,913.04,pending,35
9c2db316-2f47-42b1-8ff3-39d28214db99,BKG0001748,2025-02-19 16:14:11,parceiro_sem_veiculo,admin,92.8,pending,39
9b09e8ab-f5d1-4a0d-8b50-bb27f370d8a3,BKG0004130,2025-03-16 02:34:06,cliente_desistiu,admin,573.06,,22
241015d1-5aa8-4f3b-9d05-dc948b9c502f,BKG0014421,2024-11-13 20:54:00,fraude_detectada,partner,950.64,denied,71
81cac538-eb03-4343-8359-4610bc6aa9b7,BKG0012967,2024-10-30 00:46:57,fraude_detectada,partner,1373.54,denied,38
fceab58c-7b1c-4f3b-acf0-c1c304d7f19a,BKG0014777,2025-01-01 01:04:21,cliente_desistiu,,8.36,denied,43
a07be25e-64ef-43e1-b763-fed1d9922cb5,BKG0017663,2025-03-27 08:01:05,fraude_detectada,,1438.21,pending,53
b2d95776-0fde-43fb-b390-12cbf83d120d,BKG0014803,2024-12-23 19:04:03,,system,1255.88,denied,50
57150cb8-e03a-48e8-a77c-d24cf6883d46,BKG0015289,2024-10-04 19:36:56,voo_cancelado,customer,912.51,,7
150324da-2230-4f8d-9082-be907dfb88fa,BKG0011518,2024-12-22 00:11:56,voo_cancelado,customer,,processed,51
79384ce3-faeb-45f7-93e3-75805e8eed54,BKG0013272,2024-10-24 10:10:42,,admin,722.64,pending,4
